survey_id,location,mpa,site_code,site_name,latitude,longitude,depth,survey_date,sampling_event,program,period,start_year_month,period_split,sampling_event_start_date,block,transect,id
923400406,Upper GSV,NA,GSV115,Port Gawler,-34.61942,138.31052,10.4,2021-03-19,8,RLS,Pre-bloom,2021-03,Pre-bloom,2021-03-01,1,Transect_923400406_2021-03-19_10.4,923400406 1
923401038,Rapid Head,Encounter Marine Park,GSV43,Rapid Head SZ,-35.5186,138.17102,5.4,2021-12-12,17,RLS,Pre-bloom,2021-12,Pre-bloom,2021-12-12,2,Transect_923401038_2021-12-12_5.4,923401038 2
923401039,Rapid Head,Encounter Marine Park,GSV18,Morgans,-35.58845,138.10838,5.4,2022-02-11,17,RLS,Pre-bloom,2021-12,Pre-bloom,2021-12-12,1,Transect_923401039_2022-02-11_5.4,923401039 1
923401039,Rapid Head,Encounter Marine Park,GSV18,Morgans,-35.58845,138.10838,5.4,2022-02-11,17,RLS,Pre-bloom,2021-12,Pre-bloom,2021-12-12,2,Transect_923401039_2022-02-11_5.4,923401039 2
923401040,Rapid Head,Encounter Marine Park,GSV4,Rapid Head,-35.52045,138.16443,5.3,2022-01-30,17,RLS,Pre-bloom,2021-12,Pre-bloom,2021-12-12,1,Transect_923401040_2022-01-30_5.3,923401040 1
923401040,Rapid Head,Encounter Marine Park,GSV4,Rapid Head,-35.52045,138.16443,5.3,2022-01-30,17,RLS,Pre-bloom,2021-12,Pre-bloom,2021-12-12,2,Transect_923401040_2022-01-30_5.3,923401040 2
923401041,Rapid Head,Encounter Marine Park,GSV26,2nd Valley Boat Shed,-35.50945,138.21448999999998,5.3,2022-02-14,17,RLS,Pre-bloom,2021-12,Pre-bloom,2021-12-12,2,Transect_923401041_2022-02-14_5.3,923401041 2
923401044,Rapid Head,Encounter Marine Park,GSV26,2nd Valley Boat Shed,-35.50945,138.21448999999998,5.1,2022-02-14,17,RLS,Pre-bloom,2021-12,Pre-bloom,2021-12-12,1,Transect_923401044_2022-02-14_5.1,923401044 1
923401051,Southern Metro,Encounter Marine Park,GSV93,Aldinga Reef,-35.26825,138.43202,5.3,2022-02-13,13,RLS,Pre-bloom,2022-02,Pre-bloom,2022-02-13,1,Transect_923401051_2022-02-13_5.3,923401051 1
923401052,Rapid Head,Encounter Marine Park,GSV41,Rapid Head East,-35.519459999999995,138.17719,5.1,2022-02-14,17,RLS,Pre-bloom,2021-12,Pre-bloom,2021-12-12,1,Transect_923401052_2022-02-14_5.1,923401052 1
923401055,Southern Metro,Encounter Marine Park,GSV116,Aldinga Pinacles,-35.26681,138.43364,5.1,2022-02-13,13,RLS,Pre-bloom,2022-02,Pre-bloom,2022-02-13,2,Transect_923401055_2022-02-13_5.1,923401055 2
923401056,Rapid Head,Encounter Marine Park,GSV34,Nev's Windmills,-35.5526,138.12984,5.3,2022-01-30,17,RLS,Pre-bloom,2021-12,Pre-bloom,2021-12-12,1,Transect_923401056_2022-01-30_5.3,923401056 1
923401056,Rapid Head,Encounter Marine Park,GSV34,Nev's Windmills,-35.5526,138.12984,5.3,2022-01-30,17,RLS,Pre-bloom,2021-12,Pre-bloom,2021-12-12,2,Transect_923401056_2022-01-30_5.3,923401056 2
923401058,Rapid Head,Encounter Marine Park,GSV42,Rapid Head SZ Site2,-35.52262,138.16308999999998,5.4,2022-02-12,17,RLS,Pre-bloom,2021-12,Pre-bloom,2021-12-12,1,Transect_923401058_2022-02-12_5.4,923401058 1
923401059,Rapid Head,Encounter Marine Park,GSV34,Nev's Windmills,-35.5526,138.12984,5.1,2022-01-30,17,RLS,Pre-bloom,2021-12,Pre-bloom,2021-12-12,1,Transect_923401059_2022-01-30_5.1,923401059 1
923401061,Rapid Head,Encounter Marine Park,GSV4,Rapid Head,-35.52045,138.16443,5.2,2022-01-30,17,RLS,Pre-bloom,2021-12,Pre-bloom,2021-12-12,1,Transect_923401061_2022-01-30_5.2,923401061 1
923401063,Rapid Head,Encounter Marine Park,GSV95,Lasseters Reef,-35.508379999999995,138.21873,5.3,2022-02-12,17,RLS,Pre-bloom,2021-12,Pre-bloom,2021-12-12,2,Transect_923401063_2022-02-12_5.3,923401063 2
923401064,Rapid Head,Encounter Marine Park,GSV18,Morgans,-35.58845,138.10838,5.3,2022-02-11,17,RLS,Pre-bloom,2021-12,Pre-bloom,2021-12-12,2,Transect_923401064_2022-02-11_5.3,923401064 2
923401065,Rapid Head,Encounter Marine Park,GSV4,Rapid Head,-35.52045,138.16443,5.4,2022-01-30,17,RLS,Pre-bloom,2021-12,Pre-bloom,2021-12-12,2,Transect_923401065_2022-01-30_5.4,923401065 2
923401071,Metro,NA,GSV125,Broken Bottom,-34.96335,138.48029,10.3,2022-04-05,10,RLS,Pre-bloom,2022-03,Pre-bloom,2022-03-23,1,Transect_923401071_2022-04-05_10.3,923401071 1
923401075,Rapid Head,Encounter Marine Park,GSV5,Rapid Head South,-35.53145,138.1519,5.4,2022-02-11,17,RLS,Pre-bloom,2021-12,Pre-bloom,2021-12-12,1,Transect_923401075_2022-02-11_5.4,923401075 1
923401077,Southern Metro,Encounter Marine Park,GSV93,Aldinga Reef,-35.26825,138.43202,5.4,2022-02-13,13,RLS,Pre-bloom,2022-02,Pre-bloom,2022-02-13,1,Transect_923401077_2022-02-13_5.4,923401077 1
923401081,Rapid Head,Encounter Marine Park,GSV34,Nev's Windmills,-35.5526,138.12984,5.4,2022-01-30,17,RLS,Pre-bloom,2021-12,Pre-bloom,2021-12-12,1,Transect_923401081_2022-01-30_5.4,923401081 1
923401338,Southern Metro,Encounter Marine Park,GSV131,Horseshoe outer,-35.1394,138.45799,12.2,2022-09-01,14,RLS,Pre-bloom,2022-08,Pre-bloom,2022-08-31,2,Transect_923401338_2022-09-01_12.2,923401338 2
923401340,Southern Metro,Encounter Marine Park,GSV53,Moana inside,-35.2091,138.46428999999998,6.2,2022-09-01,14,RLS,Pre-bloom,2022-08,Pre-bloom,2022-08-31,1,Transect_923401340_2022-09-01_6.2,923401340 1
923401341,Southern Metro,Encounter Marine Park,GSV131,Horseshoe outer,-35.1394,138.45799,12.2,2022-03-23,13,RLS,Pre-bloom,2022-02,Pre-bloom,2022-02-13,1,Transect_923401341_2022-03-23_12.2,923401341 1
923401358,Southern Metro,Encounter Marine Park,GSV131,Horseshoe outer,-35.1394,138.45799,12.1,2022-09-01,14,RLS,Pre-bloom,2022-08,Pre-bloom,2022-08-31,1,Transect_923401358_2022-09-01_12.1,923401358 1
923401811,Southern Metro,Encounter Marine Park,GSV131,Horseshoe outer,-35.1394,138.45799,12.1,2023-05-15,15,RLS,Pre-bloom,2023-05,Pre-bloom,2023-05-15,2,Transect_923401811_2023-05-15_12.1,923401811 2
923401815,Metro,NA,GSV125,Broken Bottom,-34.96335,138.48029,10.4,2023-04-21,12,RLS,Pre-bloom,2023-04,Pre-bloom,2023-04-21,1,Transect_923401815_2023-04-21_10.4,923401815 1
923401817,Rapid Head,Encounter Marine Park,GSV4,Rapid Head,-35.52045,138.16443,5.4,2023-02-18,18,RLS,Pre-bloom,2022-12,Pre-bloom,2022-12-03,2,Transect_923401817_2023-02-18_5.4,923401817 2
923401818,Rapid Head,Encounter Marine Park,GSV18,Morgans,-35.58845,138.10838,5.1,2023-02-19,18,RLS,Pre-bloom,2022-12,Pre-bloom,2022-12-03,2,Transect_923401818_2023-02-19_5.1,923401818 2
923401819,Rapid Head,Encounter Marine Park,GSV5,Rapid Head South,-35.53145,138.1519,5.2,2023-02-17,18,RLS,Pre-bloom,2022-12,Pre-bloom,2022-12-03,2,Transect_923401819_2023-02-17_5.2,923401819 2
923401823,Rapid Head,Encounter Marine Park,GSV34,Nev's Windmills,-35.5526,138.12984,5.2,2023-02-18,18,RLS,Pre-bloom,2022-12,Pre-bloom,2022-12-03,1,Transect_923401823_2023-02-18_5.2,923401823 1
923401823,Rapid Head,Encounter Marine Park,GSV34,Nev's Windmills,-35.5526,138.12984,5.2,2023-02-18,18,RLS,Pre-bloom,2022-12,Pre-bloom,2022-12-03,2,Transect_923401823_2023-02-18_5.2,923401823 2
923401828,Metro,NA,GSV125,Broken Bottom,-34.96335,138.48029,11.2,2023-04-21,12,RLS,Pre-bloom,2023-04,Pre-bloom,2023-04-21,1,Transect_923401828_2023-04-21_11.2,923401828 1
923401828,Metro,NA,GSV125,Broken Bottom,-34.96335,138.48029,11.2,2023-04-21,12,RLS,Pre-bloom,2023-04,Pre-bloom,2023-04-21,2,Transect_923401828_2023-04-21_11.2,923401828 2
923401829,Rapid Head,Encounter Marine Park,GSV4,Rapid Head,-35.52045,138.16443,5.1,2023-02-18,18,RLS,Pre-bloom,2022-12,Pre-bloom,2022-12-03,1,Transect_923401829_2023-02-18_5.1,923401829 1
923401829,Rapid Head,Encounter Marine Park,GSV4,Rapid Head,-35.52045,138.16443,5.1,2023-02-18,18,RLS,Pre-bloom,2022-12,Pre-bloom,2022-12-03,2,Transect_923401829_2023-02-18_5.1,923401829 2
923401830,Rapid Head,Encounter Marine Park,GSV26,2nd Valley Boat Shed,-35.50945,138.21448999999998,5.1,2023-02-17,18,RLS,Pre-bloom,2022-12,Pre-bloom,2022-12-03,1,Transect_923401830_2023-02-17_5.1,923401830 1
923401830,Rapid Head,Encounter Marine Park,GSV26,2nd Valley Boat Shed,-35.50945,138.21448999999998,5.1,2023-02-17,18,RLS,Pre-bloom,2022-12,Pre-bloom,2022-12-03,2,Transect_923401830_2023-02-17_5.1,923401830 2
923401831,Rapid Head,Encounter Marine Park,GSV41,Rapid Head East,-35.519459999999995,138.17719,5.4,2023-01-15,18,RLS,Pre-bloom,2022-12,Pre-bloom,2022-12-03,2,Transect_923401831_2023-01-15_5.4,923401831 2
923401832,Rapid Head,Encounter Marine Park,GSV18,Morgans,-35.58845,138.10838,5.4,2023-02-19,18,RLS,Pre-bloom,2022-12,Pre-bloom,2022-12-03,1,Transect_923401832_2023-02-19_5.4,923401832 1
923401832,Rapid Head,Encounter Marine Park,GSV18,Morgans,-35.58845,138.10838,5.4,2023-02-19,18,RLS,Pre-bloom,2022-12,Pre-bloom,2022-12-03,2,Transect_923401832_2023-02-19_5.4,923401832 2
923401833,Rapid Head,Encounter Marine Park,GSV5,Rapid Head South,-35.53145,138.1519,5.3,2023-02-17,18,RLS,Pre-bloom,2022-12,Pre-bloom,2022-12-03,2,Transect_923401833_2023-02-17_5.3,923401833 2
923401841,Southern Metro,Encounter Marine Park,GSV131,Horseshoe outer,-35.1394,138.45799,12.3,2023-05-15,15,RLS,Pre-bloom,2023-05,Pre-bloom,2023-05-15,1,Transect_923401841_2023-05-15_12.3,923401841 1
923401843,Rapid Head,Encounter Marine Park,GSV26,2nd Valley Boat Shed,-35.50945,138.21448999999998,5.4,2023-02-17,18,RLS,Pre-bloom,2022-12,Pre-bloom,2022-12-03,2,Transect_923401843_2023-02-17_5.4,923401843 2
923401844,Rapid Head,Encounter Marine Park,GSV4,Rapid Head,-35.52045,138.16443,5.2,2023-02-18,18,RLS,Pre-bloom,2022-12,Pre-bloom,2022-12-03,1,Transect_923401844_2023-02-18_5.2,923401844 1
923401844,Rapid Head,Encounter Marine Park,GSV4,Rapid Head,-35.52045,138.16443,5.2,2023-02-18,18,RLS,Pre-bloom,2022-12,Pre-bloom,2022-12-03,2,Transect_923401844_2023-02-18_5.2,923401844 2
923401845,Rapid Head,Encounter Marine Park,GSV18,Morgans,-35.58845,138.10838,5.3,2023-02-19,18,RLS,Pre-bloom,2022-12,Pre-bloom,2022-12-03,1,Transect_923401845_2023-02-19_5.3,923401845 1
923401845,Rapid Head,Encounter Marine Park,GSV18,Morgans,-35.58845,138.10838,5.3,2023-02-19,18,RLS,Pre-bloom,2022-12,Pre-bloom,2022-12-03,2,Transect_923401845_2023-02-19_5.3,923401845 2
923401849,Carrickalinga,Encounter Marine Park,GSV3,Carrickalinga Head,-35.398,138.33591,5.2,2023-02-20,16,RLS,Pre-bloom,2023-02,Pre-bloom,2023-02-20,1,Transect_923401849_2023-02-20_5.2,923401849 1
923401852,Rapid Head,Encounter Marine Park,GSV42,Rapid Head SZ Site2,-35.52262,138.16308999999998,5.3,2022-12-03,18,RLS,Pre-bloom,2022-12,Pre-bloom,2022-12-03,2,Transect_923401852_2022-12-03_5.3,923401852 2
923401854,Rapid Head,Encounter Marine Park,GSV26,2nd Valley Boat Shed,-35.50945,138.21448999999998,5.3,2023-02-17,18,RLS,Pre-bloom,2022-12,Pre-bloom,2022-12-03,2,Transect_923401854_2023-02-17_5.3,923401854 2
923401856,Rapid Head,Encounter Marine Park,GSV4,Rapid Head,-35.52045,138.16443,5.3,2023-02-18,18,RLS,Pre-bloom,2022-12,Pre-bloom,2022-12-03,2,Transect_923401856_2023-02-18_5.3,923401856 2
923403125,Rapid Head,Encounter Marine Park,GSV42,Rapid Head SZ Site2,-35.52262,138.16308999999998,5.2,2024-02-19,20,RLS,Pre-bloom,2024-02,Pre-bloom,2024-02-17,1,Transect_923403125_2024-02-19_5.2,923403125 1
923403125,Rapid Head,Encounter Marine Park,GSV42,Rapid Head SZ Site2,-35.52262,138.16308999999998,5.2,2024-02-19,20,RLS,Pre-bloom,2024-02,Pre-bloom,2024-02-17,2,Transect_923403125_2024-02-19_5.2,923403125 2
923403127,Rapid Head,Encounter Marine Park,GSV42,Rapid Head SZ Site2,-35.52262,138.16308999999998,5.4,2024-02-19,20,RLS,Pre-bloom,2024-02,Pre-bloom,2024-02-17,2,Transect_923403127_2024-02-19_5.4,923403127 2
923403128,Rapid Head,Encounter Marine Park,GSV34,Nev's Windmills,-35.5526,138.12984,5.2,2024-02-19,20,RLS,Pre-bloom,2024-02,Pre-bloom,2024-02-17,1,Transect_923403128_2024-02-19_5.2,923403128 1
923403128,Rapid Head,Encounter Marine Park,GSV34,Nev's Windmills,-35.5526,138.12984,5.2,2024-02-19,20,RLS,Pre-bloom,2024-02,Pre-bloom,2024-02-17,2,Transect_923403128_2024-02-19_5.2,923403128 2
923403134,Rapid Head,Encounter Marine Park,GSV41,Rapid Head East,-35.519459999999995,138.17719,5.1,2024-02-17,20,RLS,Pre-bloom,2024-02,Pre-bloom,2024-02-17,1,Transect_923403134_2024-02-17_5.1,923403134 1
923403134,Rapid Head,Encounter Marine Park,GSV41,Rapid Head East,-35.519459999999995,138.17719,5.1,2024-02-17,20,RLS,Pre-bloom,2024-02,Pre-bloom,2024-02-17,2,Transect_923403134_2024-02-17_5.1,923403134 2
923403135,Rapid Head,Encounter Marine Park,GSV42,Rapid Head SZ Site2,-35.52262,138.16308999999998,5.1,2024-02-19,20,RLS,Pre-bloom,2024-02,Pre-bloom,2024-02-17,1,Transect_923403135_2024-02-19_5.1,923403135 1
923403143,Rapid Head,Encounter Marine Park,GSV43,Rapid Head SZ,-35.5186,138.17102,5.2,2024-02-17,20,RLS,Pre-bloom,2024-02,Pre-bloom,2024-02-17,2,Transect_923403143_2024-02-17_5.2,923403143 2
923403145,Rapid Head,Encounter Marine Park,GSV34,Nev's Windmills,-35.5526,138.12984,5.3,2024-02-19,20,RLS,Pre-bloom,2024-02,Pre-bloom,2024-02-17,2,Transect_923403145_2024-02-19_5.3,923403145 2
923403146,Rapid Head,Encounter Marine Park,GSV26,2nd Valley Boat Shed,-35.50945,138.21448999999998,5.2,2024-02-20,20,RLS,Pre-bloom,2024-02,Pre-bloom,2024-02-17,2,Transect_923403146_2024-02-20_5.2,923403146 2
923403147,Carrickalinga,Encounter Marine Park,GSV3,Carrickalinga Head,-35.398,138.33591,5.4,2024-02-18,18,RLS,Pre-bloom,2024-02,Pre-bloom,2024-02-18,2,Transect_923403147_2024-02-18_5.4,923403147 2
923403152,Carrickalinga,Encounter Marine Park,GSV46,Carrickalinga North Site 2,-35.37312,138.37358,5.2,2024-02-18,18,RLS,Pre-bloom,2024-02,Pre-bloom,2024-02-18,2,Transect_923403152_2024-02-18_5.2,923403152 2
923403528,Carrickalinga,Encounter Marine Park,GSV3,Carrickalinga Head,-35.398,138.33591,5.1,2023-12-21,17,RLS,Pre-bloom,2023-12,Pre-bloom,2023-12-21,1,Transect_923403528_2023-12-21_5.1,923403528 1
923403543,Carrickalinga,Encounter Marine Park,GSV3,Carrickalinga Head,-35.398,138.33591,5,2023-12-21,17,RLS,Pre-bloom,2023-12,Pre-bloom,2023-12-21,1,Transect_923403543_2023-12-21_5,923403543 1
923403543,Carrickalinga,Encounter Marine Park,GSV3,Carrickalinga Head,-35.398,138.33591,5,2023-12-21,17,RLS,Pre-bloom,2023-12,Pre-bloom,2023-12-21,2,Transect_923403543_2023-12-21_5,923403543 2
923403586,Rapid Head,Encounter Marine Park,GSV95,Lasseters Reef,-35.508379999999995,138.21873,6,2023-12-20,19,RLS,Pre-bloom,2023-12,Pre-bloom,2023-12-20,1,Transect_923403586_2023-12-20_6,923403586 1
923403586,Rapid Head,Encounter Marine Park,GSV95,Lasseters Reef,-35.508379999999995,138.21873,6,2023-12-20,19,RLS,Pre-bloom,2023-12,Pre-bloom,2023-12-20,2,Transect_923403586_2023-12-20_6,923403586 2
923403605,Rapid Head,Encounter Marine Park,GSV95,Lasseters Reef,-35.508379999999995,138.21873,5,2023-12-20,19,RLS,Pre-bloom,2023-12,Pre-bloom,2023-12-20,1,Transect_923403605_2023-12-20_5,923403605 1
923403605,Rapid Head,Encounter Marine Park,GSV95,Lasseters Reef,-35.508379999999995,138.21873,5,2023-12-20,19,RLS,Pre-bloom,2023-12,Pre-bloom,2023-12-20,2,Transect_923403605_2023-12-20_5,923403605 2
923403614,Rapid Head,Encounter Marine Park,GSV26,2nd Valley Boat Shed,-35.50945,138.21448999999998,6,2023-12-21,19,RLS,Pre-bloom,2023-12,Pre-bloom,2023-12-20,1,Transect_923403614_2023-12-21_6,923403614 1
923403614,Rapid Head,Encounter Marine Park,GSV26,2nd Valley Boat Shed,-35.50945,138.21448999999998,6,2023-12-21,19,RLS,Pre-bloom,2023-12,Pre-bloom,2023-12-20,2,Transect_923403614_2023-12-21_6,923403614 2
923403615,Rapid Head,Encounter Marine Park,GSV26,2nd Valley Boat Shed,-35.50945,138.21448999999998,5,2023-12-21,19,RLS,Pre-bloom,2023-12,Pre-bloom,2023-12-20,2,Transect_923403615_2023-12-21_5,923403615 2
923405656,Encounter Bay,Encounter Marine Park,GSV17,The Bluff,-35.58887,138.60553000000002,4.2,2025-06-20,12,RLS,Bloom,2025-06,Bloom 2025-06,2025-06-20,1,Transect_923405656_2025-06-20_4.2,923405656 1
923405657,Encounter Bay,Encounter Marine Park,GSV17,The Bluff,-35.58887,138.60553000000002,5.1,2025-06-20,12,RLS,Bloom,2025-06,Bloom 2025-06,2025-06-20,2,Transect_923405657_2025-06-20_5.1,923405657 2
923405661,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5.1,2025-06-21,12,RLS,Bloom,2025-06,Bloom 2025-06,2025-06-20,1,Transect_923405661_2025-06-21_5.1,923405661 1
923405661,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5.1,2025-06-21,12,RLS,Bloom,2025-06,Bloom 2025-06,2025-06-20,2,Transect_923405661_2025-06-21_5.1,923405661 2
923405663,Encounter Bay,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.2,2025-06-20,12,RLS,Bloom,2025-06,Bloom 2025-06,2025-06-20,1,Transect_923405663_2025-06-20_5.2,923405663 1
923405663,Encounter Bay,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.2,2025-06-20,12,RLS,Bloom,2025-06,Bloom 2025-06,2025-06-20,2,Transect_923405663_2025-06-20_5.2,923405663 2
923405664,Encounter Bay,Encounter Marine Park,GSV11,Outside Granite island,-35.56754,138.63158,5.1,2025-06-20,12,RLS,Bloom,2025-06,Bloom 2025-06,2025-06-20,2,Transect_923405664_2025-06-20_5.1,923405664 2
923405670,Southern Yorke,Lower Yorke Peninsula MP,GSV189,Troubridge Point,-35.16955,137.67406,7.1,2025-06-17,3,RLS,Bloom,2025-06,Bloom 2025-06,2025-06-17,2,Transect_923405670_2025-06-17_7.1,923405670 2
923405672,Southern Fleurieu,Encounter Marine Park,GSV14,Newland Head,-35.64094,138.52662,5.1,2025-06-21,8,RLS,Bloom,2025-06,Bloom 2025-06,2025-06-20,1,Transect_923405672_2025-06-21_5.1,923405672 1
923405672,Southern Fleurieu,Encounter Marine Park,GSV14,Newland Head,-35.64094,138.52662,5.1,2025-06-21,8,RLS,Bloom,2025-06,Bloom 2025-06,2025-06-20,2,Transect_923405672_2025-06-21_5.1,923405672 2
923405674,Encounter Bay,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.1,2025-06-20,12,RLS,Bloom,2025-06,Bloom 2025-06,2025-06-20,1,Transect_923405674_2025-06-20_5.1,923405674 1
923405674,Encounter Bay,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.1,2025-06-20,12,RLS,Bloom,2025-06,Bloom 2025-06,2025-06-20,2,Transect_923405674_2025-06-20_5.1,923405674 2
923405675,Encounter Bay,Encounter Marine Park,GSV11,Outside Granite island,-35.56754,138.63158,5.2,2025-06-20,12,RLS,Bloom,2025-06,Bloom 2025-06,2025-06-20,1,Transect_923405675_2025-06-20_5.2,923405675 1
923405675,Encounter Bay,Encounter Marine Park,GSV11,Outside Granite island,-35.56754,138.63158,5.2,2025-06-20,12,RLS,Bloom,2025-06,Bloom 2025-06,2025-06-20,2,Transect_923405675_2025-06-20_5.2,923405675 2
923405678,Southern Fleurieu,Encounter Marine Park,GSV14,Newland Head,-35.64094,138.52662,5.2,2025-06-21,8,RLS,Bloom,2025-06,Bloom 2025-06,2025-06-20,1,Transect_923405678_2025-06-21_5.2,923405678 1
923405678,Southern Fleurieu,Encounter Marine Park,GSV14,Newland Head,-35.64094,138.52662,5.2,2025-06-21,8,RLS,Bloom,2025-06,Bloom 2025-06,2025-06-20,2,Transect_923405678_2025-06-21_5.2,923405678 2
923405679,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5.2,2025-06-21,12,RLS,Bloom,2025-06,Bloom 2025-06,2025-06-20,1,Transect_923405679_2025-06-21_5.2,923405679 1
923405679,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5.2,2025-06-21,12,RLS,Bloom,2025-06,Bloom 2025-06,2025-06-20,2,Transect_923405679_2025-06-21_5.2,923405679 2
923405681,Southern Fleurieu,Encounter Marine Park,GSV15,Flat Irons,-35.61781,138.55721,5.2,2025-06-20,8,RLS,Bloom,2025-06,Bloom 2025-06,2025-06-20,1,Transect_923405681_2025-06-20_5.2,923405681 1
923405681,Southern Fleurieu,Encounter Marine Park,GSV15,Flat Irons,-35.61781,138.55721,5.2,2025-06-20,8,RLS,Bloom,2025-06,Bloom 2025-06,2025-06-20,2,Transect_923405681_2025-06-20_5.2,923405681 2
923405682,Southern Fleurieu,Encounter Marine Park,GSV15,Flat Irons,-35.61781,138.55721,6.1,2025-06-20,8,RLS,Bloom,2025-06,Bloom 2025-06,2025-06-20,1,Transect_923405682_2025-06-20_6.1,923405682 1
923406535,Carrickalinga,Encounter Marine Park,GSV2,Haycock Point,-35.41506,138.32132,5.1,2026-02-11,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,2,Transect_923406535_2026-02-11_5.1,923406535 2
923406536,Carrickalinga,Encounter Marine Park,GSV1,Carrickalinga (toilet),-35.42445,138.31902,5.3,2026-02-09,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,1,Transect_923406536_2026-02-09_5.3,923406536 1
923406537,Rapid Head,Encounter Marine Park,GSV4,Rapid Head,-35.52045,138.16443,5.3,2026-01-15,21,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-12,2,Transect_923406537_2026-01-15_5.3,923406537 2
923406538,Carrickalinga,Encounter Marine Park,GSV24,Ripple Rock,-35.3841,138.35586999999998,5.2,2026-01-13,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,2,Transect_923406538_2026-01-13_5.2,923406538 2
923406539,Southern Metro,Encounter Marine Park,GSV93,Aldinga Reef,-35.26825,138.43202,5.2,2026-01-30,18,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-29,2,Transect_923406539_2026-01-30_5.2,923406539 2
923406540,Rapid Head,Encounter Marine Park,GSV26,2nd Valley Boat Shed,-35.50945,138.21448999999998,5.3,2026-01-15,21,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-12,1,Transect_923406540_2026-01-15_5.3,923406540 1
923406541,Rapid Head,Encounter Marine Park,GSV42,Rapid Head SZ Site2,-35.52262,138.16308999999998,5.4,2026-02-12,21,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-12,1,Transect_923406541_2026-02-12_5.4,923406541 1
923406541,Rapid Head,Encounter Marine Park,GSV42,Rapid Head SZ Site2,-35.52262,138.16308999999998,5.4,2026-02-12,21,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-12,2,Transect_923406541_2026-02-12_5.4,923406541 2
923406542,Carrickalinga,Encounter Marine Park,GSV47,Carrickalinga Nth,-35.371190000000006,138.37876,5.1,2026-01-14,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,1,Transect_923406542_2026-01-14_5.1,923406542 1
923406542,Carrickalinga,Encounter Marine Park,GSV47,Carrickalinga Nth,-35.371190000000006,138.37876,5.1,2026-01-14,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,2,Transect_923406542_2026-01-14_5.1,923406542 2
923406544,Southern Metro,Encounter Marine Park,GSV183,Aldinga SZ1,-35.26631,138.43649,5.4,2026-01-29,18,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-29,1,Transect_923406544_2026-01-29_5.4,923406544 1
923406544,Southern Metro,Encounter Marine Park,GSV183,Aldinga SZ1,-35.26631,138.43649,5.4,2026-01-29,18,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-29,2,Transect_923406544_2026-01-29_5.4,923406544 2
923406545,Southern Metro,Encounter Marine Park,GSV129,Willunga,-35.25666,138.4585,5.3,2026-01-29,18,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-29,1,Transect_923406545_2026-01-29_5.3,923406545 1
923406546,Sponge Gardens,Encounter Marine Park,GSV55,Pancake Rock,-35.740829999999995,138.03985,5.2,2026-02-10,10,RLS,Bloom,2026-02,Bloom 2026-02,2026-02-10,2,Transect_923406546_2026-02-10_5.2,923406546 2
923406547,Carrickalinga,Encounter Marine Park,GSV3,Carrickalinga Head,-35.398,138.33591,5.2,2026-02-09,19,RLS,Bloom,2026-01,Bloom 2026-01,2026-01-13,1,Transect_923406547_2026-02-09_5.2,923406547 1
