"start_date_fct","response","SE","df","asymp.LCL","asymp.UCL","start_date_date","Period","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","fixed_effect_structure","structure_reason","n_all_zero_date_status_cells","1","metric_id"
"2025-12-02",3.589214240230403,0.4859329200772136,Inf,2.636803217976684,4.541625262484121,"2025-12-02","Bloom","The Pages - The Pages Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2026-03-01",4.027348825920067,0.4859329200772322,Inf,3.074937803666312,4.979759848173823,"2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2017-11-28",3.8080015925885355,1.1699088009668277,Inf,1.5150224774971153,6.100980707679955,"2017-11-28","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2018-11-27",4.342606169540678,1.5929053107768987,Inf,1.2205691296353756,7.464643209445981,"2018-11-27","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2021-11-23",6.13473559221036,1.4659455126019825,Inf,3.261535184212367,9.007936000208353,"2021-11-23","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2025-10-30",5.228308221586685,1.1358172325553209,Inf,3.002147352758302,7.454469090415069,"2025-10-30","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2026-01-23",3.5607372142642255,1.1358172305463796,Inf,1.3345763493732945,5.786898079155156,"2026-01-23","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2017-04-12",4.14726061127427,0.5717679294083249,Inf,3.0266160621189133,5.267905160429626,"2017-04-12","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2017-11-23",3.7889436783271906,0.5717679294083503,Inf,2.668299129171784,4.9095882274825975,"2017-11-23","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2018-04-24",3.4111481466700457,0.5717679294083902,Inf,2.2905035975145616,4.53179269582553,"2018-04-24","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2018-11-29",4.121749830238668,0.5717679294084478,Inf,3.001105281083071,5.242394379394266,"2018-11-29","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2019-10-22",3.814887553016029,0.57176792940836,Inf,2.6942430038606036,4.935532102171455,"2019-10-22","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2020-10-28",4.171107336839428,0.5717679294084387,Inf,3.050462787683848,5.291751885995007,"2020-10-28","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2025-10-24",1.2743048589053632,0.5717679294084352,Inf,0.1536603097497904,2.3949494080609357,"2025-10-24","Bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2015-12-10",5.841660717390597,1.5144886008826386,Inf,3.5144452639985637,9.7099250020126,"2015-12-10","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 5.804, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2026-02-21",4.536050886479606,1.0880383858113536,Inf,2.834684531009217,7.258570546263553,"2026-02-21","Bloom","Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 5.804, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2016-05-24",1.6208865025997554,0.3594986712290955,Inf,1.0494540598669402,2.5034664734568546,"2016-05-24","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.855, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2017-04-05",1.9148543306894978,0.41940127473358796,Inf,1.2465255589723825,2.94150976798508,"2017-04-05","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.855, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2018-03-28",1.443137036002944,0.32774103237129143,Inf,0.9246917478655099,2.252258127630949,"2018-03-28","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.855, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2026-03-24",2.0564937815928714,0.39979320667378815,Inf,1.4049127180135794,3.0102700470316837,"2026-03-24","Bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.855, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2017-01-12",2.1896883517710592,0.47997459949496546,Inf,1.4249542054352573,3.3648345045708252,"2017-01-12","Pre-bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.083, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2026-03-10",3.2081246547670594,0.6876959529889843,Inf,2.107594458537451,4.883322670940387,"2026-03-10","Bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.083, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2015-12-10",6.805882450640827,1.2088705200062504,Inf,4.804993617714444,9.639978659112876,"2015-12-10","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.137, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2016-12-06",5.966576932951358,0.8524934036430836,Inf,4.509279478259623,7.894840066681169,"2016-12-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.137, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2017-12-05",9.306633758550591,1.5142381413249484,Inf,6.765465231932827,12.802287639729535,"2017-12-05","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.137, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2018-12-11",6.1226332238168615,0.9944649966877305,Inf,4.453304055543585,8.417713483255593,"2018-12-11","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.137, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2020-12-04",11.997515474267201,1.5323940153193834,Inf,9.340514442383805,15.41032653427874,"2020-12-04","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.137, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2025-02-20",16.467742241109125,2.125596162623343,Inf,12.786864618676402,21.208211911739227,"2025-02-20","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.137, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2025-12-17",10.393333507365703,1.3680750035715745,Inf,8.029918957902447,13.452362590661528,"2025-12-17","Bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 4.137, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2015-11-15",10.590199994589572,2.030079850343039,Inf,7.273337966434992,15.419651395681827,"2015-11-15","Pre-bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.586, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2025-12-04",9.467152579225887,1.8920812511553557,Inf,6.398827192467033,14.006782065290965,"2025-12-04","Bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.586, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
