"start_date_fct","Status","response","SE","df","asymp.LCL","asymp.UCL","start_date_date","Period","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","1","metric_id"
"2025-12-04","Fished",0.7552675962599869,0.3067381496512615,Inf,0.3407225528273418,1.6741748887089327,"2025-12-04","Bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2015-11-15","No-take",0.3891463429096843,0.19593770382796397,Inf,0.1450532500130917,1.0439950582721447,"2015-11-15","Pre-bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2025-12-04","No-take",0.7884850862010313,0.31555448862590185,Inf,0.359865032699145,1.7276163968984728,"2025-12-04","Bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2026-02-16","Fished",0.12500001286009746,0.12499999604177764,Inf,0.017607943216496846,0.8873837803148694,"2026-02-16","Bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2026-02-16","No-take",0.5000001291493475,0.20412415517882537,Inf,0.2246304434586063,1.1129396590245921,"2026-02-16","Bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2016-01-19","Not modelled by Status",0.6666669103382173,0.3333333664734403,Inf,0.25021206164178533,1.7762723604275783,"2016-01-19","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2017-02-25","Not modelled by Status",0.7499998534109812,0.2499999547351601,Inf,0.3902359957786925,1.4414348911972068,"2017-02-25","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2019-02-16","Not modelled by Status",0.3636371621665841,0.18181836629909437,Inf,0.1364796785775543,0.9688767374508873,"2019-02-16","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2020-04-10","Not modelled by Status",0.7499998534011977,0.2499999547335411,Inf,0.3902359957719273,1.4414348911845896,"2020-04-10","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2022-03-16","Not modelled by Status",0.7499998534170221,0.2499999547361778,Inf,0.3902359957828514,1.4414348912050654,"2022-03-16","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2025-11-10","Not modelled by Status",0.9166659901139889,0.2763852741699985,Inf,0.5076496878220943,1.6552291030387363,"2025-11-10","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2026-04-08","Not modelled by Status",1.2500010565241892,0.32274872168488755,Inf,0.7535831825019988,2.0734308800839583,"2026-04-08","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2020-10-13","Not modelled by Status",0.4277437780718245,0.17631282035832815,Inf,0.190688596879825,0.9594949182748749,"2020-10-13","Pre-bloom","Glenelg","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2021-10-25","Not modelled by Status",0.8613287213846347,0.24657535171602793,Inf,0.4914651388994918,1.5095417915975744,"2021-10-25","Pre-bloom","Glenelg","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2022-12-02","Not modelled by Status",0.4349698149440037,0.16711183649772593,Inf,0.2048492914307841,0.9235996795055972,"2022-12-02","Pre-bloom","Glenelg","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2023-11-23","Not modelled by Status",0.4971073612485329,0.17905971462307155,Inf,0.24538306394779247,1.0070610604978654,"2023-11-23","Pre-bloom","Glenelg","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2026-03-20","Not modelled by Status",0.10545901701697805,0.07480435703125982,Inf,0.026260808441053177,0.42350578410986806,"2026-03-20","Bloom","Glenelg","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2014-09-03","Not modelled by Status",1.3333333315763818,0.4714044818720204,Inf,0.6667968949606843,2.66614584820074,"2014-09-03","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2015-01-07","Not modelled by Status",1.0434782594960648,0.2129990904206292,Inf,0.6994112793472009,1.5568048588767647,"2015-01-07","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2016-01-10","Not modelled by Status",1.6666666639275487,0.28171806171430686,Inf,1.1966563214003496,2.3212828269663737,"2016-01-10","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2016-03-11","Not modelled by Status",2.166666661613894,0.6009251633324599,Inf,1.2580887770385014,3.7314095064099218,"2016-03-11","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2026-01-26","Not modelled by Status",0.45833333404536164,0.13819268824260605,Inf,0.25382508705531154,0.8276149829561978,"2026-01-26","Bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2015-04-28","Not modelled by Status",0.16666664829473218,0.1666666436047421,Inf,0.023477247722448462,1.1831783683587163,"2015-04-28","Pre-bloom","O'Sullivan","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2015-10-09","Not modelled by Status",0.9999998745592086,0.40824823118008025,Inf,0.44926064629129236,2.225878801923931,"2015-10-09","Pre-bloom","O'Sullivan","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2021-10-12","Not modelled by Status",0.545454400908208,0.22268083769910493,Inf,0.24505121384863407,1.2141156079067936,"2021-10-12","Pre-bloom","O'Sullivan","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2022-12-01","Not modelled by Status",0.4166667338410816,0.18633899765055076,Inf,0.17342830838089926,1.0010543763622137,"2022-12-01","Pre-bloom","O'Sullivan","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2024-12-19","Not modelled by Status",0.33333341622454027,0.16666667352115533,Inf,0.12510600902716373,0.8881361274005433,"2024-12-19","Pre-bloom","O'Sullivan","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2025-02-04","Not modelled by Status",1.199999804498425,0.48989786801717744,Inf,0.5391127474545765,2.6710545012990754,"2025-02-04","Pre-bloom","O'Sullivan","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2014-09-03","Fished",0.5000000927858279,0.288675142218153,Inf,0.16126076772328218,1.5502846496106721,"2014-09-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2016-03-11","Fished",1.9999999368686856,0.6324555082203284,Inf,1.0761093903456087,3.7170939900357967,"2016-03-11","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2014-09-03","No-take",0.4166666575610605,0.18633898411503153,Inf,0.1734282598437196,1.0010542899960553,"2014-09-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2016-03-11","No-take",1.2500000278175756,0.32274860871675703,Inf,0.7535823819678508,2.0734296699768104,"2016-03-11","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2017-02-03","No-take",1.0833333368392286,0.3004625817363041,Inf,0.6290443938462291,1.8657047581829471,"2017-02-03","Pre-bloom","Orcades Bank - Orcades Bank Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics","overall","sharks_rays"
"2017-02-03","Fished",1.5833333333339374,0.36324154887918975,Inf,1.009934816176705,2.482283415019653,"2017-02-03","Pre-bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2025-11-14","Fished",0.2500000000144511,0.14433755528789474,Inf,0.0806303619783287,0.775142247581921,"2025-11-14","Bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2017-02-03","No-take",0.16666666667727126,0.11785112037705615,Inf,0.04168294703024765,0.6664062826737137,"2017-02-03","Pre-bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2025-11-14","No-take",0.24999999999246336,0.1443375552826017,Inf,0.0806303619665584,0.7751422475587258,"2025-11-14","Bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2015-12-10","Fished",0.14941158291600865,0.11413210707075462,Inf,0.03343264864732271,0.6677251732268905,"2015-12-10","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2016-12-06","Fished",0.2241168266728777,0.14469738201102245,Inf,0.0632280866906259,0.794399366276688,"2016-12-06","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2018-12-11","Fished",0.15825753908387968,0.1213308639107083,Inf,0.035218925901516054,0.7111360734544033,"2018-12-11","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2025-02-27","Fished",0.8964671206721154,0.3661746397482531,Inf,0.40257712087685954,1.9962716626710015,"2025-02-27","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"2025-12-10","Fished",0.14941057226947657,0.1141316575946833,Inf,0.03343228105098981,0.6677234817404589,"2025-12-10","Bloom","Rapid Head - Rapid Head Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
